***** Running training *****
  Num examples = 71004
  Num Epochs = 10
  Instantaneous batch size per device = 24
  Total train batch size (w. parallel, distributed & accumulation) = 24
  Gradient Accumulation steps = 1
  Total optimization steps = 29590
{'loss': 3.4428023052215577, 'learning_rate': 1.9983102399459278e-05, 'epoch': 0.00844880027036161, 'step': 25}
{'loss': 1.1030072283744812, 'learning_rate': 1.952686718485975e-05, 'epoch': 0.23656640757012504, 'step': 700}
{'loss': 1.0437444186210632, 'learning_rate': 1.9509969584319028e-05, 'epoch': 0.24501520784048664, 'step': 725}
{'loss': 0.9903896379470826, 'learning_rate': 1.9493071983778304e-05, 'epoch': 0.25346400811084824, 'step': 750}
{'loss': 1.0246479964256288, 'learning_rate': 1.9476174383237584e-05, 'epoch': 0.2619128083812099, 'step': 775}
{'loss': 1.0401761627197266, 'learning_rate': 1.9459276782696857e-05, 'epoch': 0.2703616086515715, 'step': 800}
{'loss': 0.9928559923171997, 'learning_rate': 1.9442379182156134e-05, 'epoch': 0.2788104089219331, 'step': 825}
{'loss': 1.0533541250228882, 'learning_rate': 1.9425481581615414e-05, 'epoch': 0.2872592091922947, 'step': 850}
{'loss': 1.0357624864578248, 'learning_rate': 1.9408583981074687e-05, 'epoch': 0.2957080094626563, 'step': 875}
{'loss': 1.0217621207237244, 'learning_rate': 1.9391686380533964e-05, 'epoch': 0.3041568097330179, 'step': 900}
{'loss': 0.98021564245224, 'learning_rate': 1.9374788779993244e-05, 'epoch': 0.3126056100033795, 'step': 925}
{'loss': 0.9554954385757446, 'learning_rate': 1.935789117945252e-05, 'epoch': 0.32105441027374115, 'step': 950}
{'loss': 0.9248775887489319, 'learning_rate': 1.9340993578911794e-05, 'epoch': 0.32950321054410275, 'step': 975}
{'loss': 0.9856529808044434, 'learning_rate': 1.9324095978371074e-05, 'epoch': 0.33795201081446435, 'step': 1000}
{'loss': 0.947998149394989, 'learning_rate': 1.930719837783035e-05, 'epoch': 0.34640081108482595, 'step': 1025}
{'loss': 0.927046959400177, 'learning_rate': 1.9290300777289627e-05, 'epoch': 0.35484961135518756, 'step': 1050}
{'loss': 0.9777336430549621, 'learning_rate': 1.9273403176748904e-05, 'epoch': 0.36329841162554916, 'step': 1075}
{'loss': 0.992095501422882, 'learning_rate': 1.925650557620818e-05, 'epoch': 0.37174721189591076, 'step': 1100}
{'loss': 0.9189157748222351, 'learning_rate': 1.9239607975667457e-05, 'epoch': 0.3801960121662724, 'step': 1125}
{'loss': 0.9528625392913819, 'learning_rate': 1.9222710375126734e-05, 'epoch': 0.388644812436634, 'step': 1150}
{'loss': 0.8971051144599914, 'learning_rate': 1.920581277458601e-05, 'epoch': 0.3970936127069956, 'step': 1175}
{'loss': 0.9026337051391602, 'learning_rate': 1.9188915174045287e-05, 'epoch': 0.4055424129773572, 'step': 1200}
{'loss': 0.9494073963165284, 'learning_rate': 1.9172017573504564e-05, 'epoch': 0.4139912132477188, 'step': 1225}
{'loss': 0.9598035836219787, 'learning_rate': 1.915511997296384e-05, 'epoch': 0.4224400135180804, 'step': 1250}
{'loss': 0.8370845746994019, 'learning_rate': 1.9138222372423117e-05, 'epoch': 0.430888813788442, 'step': 1275}
{'loss': 0.9427768588066101, 'learning_rate': 1.9121324771882394e-05, 'epoch': 0.43933761405880367, 'step': 1300}
{'loss': 0.8971333408355713, 'learning_rate': 1.910442717134167e-05, 'epoch': 0.44778641432916527, 'step': 1325}
{'loss': 0.8921358489990234, 'learning_rate': 1.908752957080095e-05, 'epoch': 0.4562352145995269, 'step': 1350}
{'loss': 0.818613076210022, 'learning_rate': 1.9070631970260223e-05, 'epoch': 0.4646840148698885, 'step': 1375}
{'loss': 0.9103074526786804, 'learning_rate': 1.90537343697195e-05, 'epoch': 0.4731328151402501, 'step': 1400}
{'loss': 0.8611134672164917, 'learning_rate': 1.903683676917878e-05, 'epoch': 0.4815816154106117, 'step': 1425}
{'loss': 0.937326340675354, 'learning_rate': 1.9019939168638057e-05, 'epoch': 0.4900304156809733, 'step': 1450}
{'loss': 0.8911353993415833, 'learning_rate': 1.900304156809733e-05, 'epoch': 0.49847921595133493, 'step': 1475}
{'loss': 0.9060398530960083, 'learning_rate': 1.898614396755661e-05, 'epoch': 0.5069280162216965, 'step': 1500}
{'loss': 0.8117983841896057, 'learning_rate': 1.8969246367015887e-05, 'epoch': 0.5153768164920581, 'step': 1525}
{'loss': 0.8345688343048095, 'learning_rate': 1.895234876647516e-05, 'epoch': 0.5238256167624198, 'step': 1550}
{'loss': 0.8173380613327026, 'learning_rate': 1.893545116593444e-05, 'epoch': 0.5322744170327813, 'step': 1575}
{'loss': 0.8364047718048095, 'learning_rate': 1.8918553565393717e-05, 'epoch': 0.540723217303143, 'step': 1600}
{'loss': 0.8453835916519165, 'learning_rate': 1.8901655964852993e-05, 'epoch': 0.5491720175735045, 'step': 1625}
{'loss': 0.8292196249961853, 'learning_rate': 1.888475836431227e-05, 'epoch': 0.5576208178438662, 'step': 1650}
{'loss': 0.8289118003845215, 'learning_rate': 1.8867860763771547e-05, 'epoch': 0.5660696181142277, 'step': 1675}
{'loss': 0.7917837882041932, 'learning_rate': 1.8850963163230823e-05, 'epoch': 0.5745184183845894, 'step': 1700}
{'loss': 0.8655709147453308, 'learning_rate': 1.88340655626901e-05, 'epoch': 0.582967218654951, 'step': 1725}
{'loss': 0.8420074987411499, 'learning_rate': 1.8817167962149376e-05, 'epoch': 0.5914160189253126, 'step': 1750}
{'loss': 0.7888001370429992, 'learning_rate': 1.8800270361608653e-05, 'epoch': 0.5998648191956742, 'step': 1775}
{'loss': 0.8473568892478943, 'learning_rate': 1.878337276106793e-05, 'epoch': 0.6083136194660358, 'step': 1800}
{'loss': 0.8221258878707886, 'learning_rate': 1.8766475160527206e-05, 'epoch': 0.6167624197363974, 'step': 1825}
{'loss': 0.8435161471366882, 'learning_rate': 1.8749577559986483e-05, 'epoch': 0.625211220006759, 'step': 1850}
{'loss': 0.8319985556602478, 'learning_rate': 1.873267995944576e-05, 'epoch': 0.6336600202771207, 'step': 1875}
{'loss': 0.7859226727485656, 'learning_rate': 1.8715782358905036e-05, 'epoch': 0.6421088205474823, 'step': 1900}
{'loss': 0.7845288777351379, 'learning_rate': 1.8698884758364313e-05, 'epoch': 0.6505576208178439, 'step': 1925}
{'loss': 0.7665295934677124, 'learning_rate': 1.868198715782359e-05, 'epoch': 0.6590064210882055, 'step': 1950}
{'loss': 0.8765661811828613, 'learning_rate': 1.8665089557282866e-05, 'epoch': 0.667455221358567, 'step': 1975}
{'loss': 0.7639262151718139, 'learning_rate': 1.8648191956742143e-05, 'epoch': 0.6759040216289287, 'step': 2000}
{'loss': 0.7697615122795105, 'learning_rate': 1.8631294356201423e-05, 'epoch': 0.6843528218992903, 'step': 2025}
{'loss': 0.7536856508255005, 'learning_rate': 1.8614396755660696e-05, 'epoch': 0.6928016221696519, 'step': 2050}
{'loss': 0.8146356153488159, 'learning_rate': 1.8597499155119973e-05, 'epoch': 0.7012504224400136, 'step': 2075}
{'loss': 0.7871028184890747, 'learning_rate': 1.8580601554579253e-05, 'epoch': 0.7096992227103751, 'step': 2100}
{'loss': 0.7326634550094604, 'learning_rate': 1.856370395403853e-05, 'epoch': 0.7181480229807368, 'step': 2125}
{'loss': 0.790098876953125, 'learning_rate': 1.8546806353497803e-05, 'epoch': 0.7265968232510983, 'step': 2150}
{'loss': 0.8049090719223022, 'learning_rate': 1.8529908752957083e-05, 'epoch': 0.73504562352146, 'step': 2175}
{'loss': 0.8726038777828217, 'learning_rate': 1.851301115241636e-05, 'epoch': 0.7434944237918215, 'step': 2200}
{'loss': 0.8161786162853241, 'learning_rate': 1.8496113551875633e-05, 'epoch': 0.7519432240621832, 'step': 2225}
{'loss': 0.765445876121521, 'learning_rate': 1.8479215951334913e-05, 'epoch': 0.7603920243325448, 'step': 2250}
{'loss': 0.7969203853607177, 'learning_rate': 1.846231835079419e-05, 'epoch': 0.7688408246029064, 'step': 2275}
{'loss': 0.7799729967117309, 'learning_rate': 1.8445420750253466e-05, 'epoch': 0.777289624873268, 'step': 2300}
{'loss': 0.7732674086093902, 'learning_rate': 1.8428523149712742e-05, 'epoch': 0.7857384251436296, 'step': 2325}
{'loss': 0.7767670774459838, 'learning_rate': 1.841162554917202e-05, 'epoch': 0.7941872254139912, 'step': 2350}
{'loss': 0.7115640938282013, 'learning_rate': 1.8394727948631296e-05, 'epoch': 0.8026360256843528, 'step': 2375}
{'loss': 0.8053061532974243, 'learning_rate': 1.8377830348090572e-05, 'epoch': 0.8110848259547144, 'step': 2400}
{'loss': 0.7315919375419617, 'learning_rate': 1.836093274754985e-05, 'epoch': 0.8195336262250761, 'step': 2425}
{'loss': 0.8099989748001098, 'learning_rate': 1.8344035147009126e-05, 'epoch': 0.8279824264954376, 'step': 2450}
{'loss': 0.7924550652503968, 'learning_rate': 1.8327137546468402e-05, 'epoch': 0.8364312267657993, 'step': 2475}
{'loss': 0.7530939531326294, 'learning_rate': 1.831023994592768e-05, 'epoch': 0.8448800270361608, 'step': 2500}
{'loss': 0.8201044940948486, 'learning_rate': 1.829334234538696e-05, 'epoch': 0.8533288273065225, 'step': 2525}
{'loss': 0.727646313905716, 'learning_rate': 1.8276444744846232e-05, 'epoch': 0.861777627576884, 'step': 2550}
{'loss': 0.8056832003593445, 'learning_rate': 1.825954714430551e-05, 'epoch': 0.8702264278472457, 'step': 2575}
{'loss': 0.772070381641388, 'learning_rate': 1.824264954376479e-05, 'epoch': 0.8786752281176073, 'step': 2600}
{'loss': 0.7479896318912506, 'learning_rate': 1.8225751943224062e-05, 'epoch': 0.8871240283879689, 'step': 2625}
{'loss': 0.7105072236061096, 'learning_rate': 1.820885434268334e-05, 'epoch': 0.8955728286583305, 'step': 2650}
{'loss': 0.7099334239959717, 'learning_rate': 1.819195674214262e-05, 'epoch': 0.9040216289286921, 'step': 2675}
{'loss': 0.7443137490749359, 'learning_rate': 1.8175059141601895e-05, 'epoch': 0.9124704291990537, 'step': 2700}
{'loss': 0.735663765668869, 'learning_rate': 1.815816154106117e-05, 'epoch': 0.9209192294694153, 'step': 2725}
{'loss': 0.7126023435592651, 'learning_rate': 1.814126394052045e-05, 'epoch': 0.929368029739777, 'step': 2750}
{'loss': 0.7452621650695801, 'learning_rate': 1.8124366339979725e-05, 'epoch': 0.9378168300101386, 'step': 2775}
{'loss': 0.7390601444244385, 'learning_rate': 1.8107468739439002e-05, 'epoch': 0.9462656302805001, 'step': 2800}
{'loss': 0.7803795361518859, 'learning_rate': 1.809057113889828e-05, 'epoch': 0.9547144305508618, 'step': 2825}
{'loss': 0.7408919048309326, 'learning_rate': 1.8073673538357555e-05, 'epoch': 0.9631632308212233, 'step': 2850}
{'loss': 0.7294018709659577, 'learning_rate': 1.8056775937816832e-05, 'epoch': 0.971612031091585, 'step': 2875}
{'loss': 0.6935443246364593, 'learning_rate': 1.803987833727611e-05, 'epoch': 0.9800608313619465, 'step': 2900}
{'loss': 0.6858306682109833, 'learning_rate': 1.8022980736735385e-05, 'epoch': 0.9885096316323082, 'step': 2925}
{'loss': 0.7479570209980011, 'learning_rate': 1.8006083136194662e-05, 'epoch': 0.9969584319026699, 'step': 2950}
***** Running Evaluation: eval *****
  Num examples = 1095
  Batch size = 24
{'eval_loss': nan, 'eval_bleu': 21.19, 'eval_accuracy': 0.0, 'eval_correct': 0, 'eval_total': 1095, 'epoch': 1.0, 'step': 2959}
{'loss': 0.6982976520061492, 'learning_rate': 1.798918553565394e-05, 'epoch': 1.0054072321730314, 'step': 2975}
{'loss': 0.6699295914173127, 'learning_rate': 1.7972287935113215e-05, 'epoch': 1.013856032443393, 'step': 3000}
{'loss': 0.6971734416484833, 'learning_rate': 1.7955390334572492e-05, 'epoch': 1.0223048327137547, 'step': 3025}
{'loss': 0.6434963440895081, 'learning_rate': 1.793849273403177e-05, 'epoch': 1.0307536329841163, 'step': 3050}
{'loss': 0.631248699426651, 'learning_rate': 1.7921595133491045e-05, 'epoch': 1.0392024332544778, 'step': 3075}
{'loss': 0.6752872753143311, 'learning_rate': 1.790469753295032e-05, 'epoch': 1.0476512335248396, 'step': 3100}
{'loss': 0.7108484673500061, 'learning_rate': 1.7887799932409598e-05, 'epoch': 1.0561000337952011, 'step': 3125}
{'loss': 0.6569701719284058, 'learning_rate': 1.7870902331868875e-05, 'epoch': 1.0645488340655627, 'step': 3150}
{'loss': 0.6205159175395966, 'learning_rate': 1.7854004731328155e-05, 'epoch': 1.0729976343359242, 'step': 3175}
{'loss': 0.6711879432201385, 'learning_rate': 1.783710713078743e-05, 'epoch': 1.081446434606286, 'step': 3200}
{'loss': 0.6244915759563446, 'learning_rate': 1.7820209530246705e-05, 'epoch': 1.0898952348766475, 'step': 3225}
{'loss': 0.5881874239444733, 'learning_rate': 1.7803311929705985e-05, 'epoch': 1.098344035147009, 'step': 3250}
{'loss': 0.714686496257782, 'learning_rate': 1.778641432916526e-05, 'epoch': 1.1067928354173708, 'step': 3275}
{'loss': 0.6318884348869324, 'learning_rate': 1.7769516728624535e-05, 'epoch': 1.1152416356877324, 'step': 3300}
{'loss': 0.6390271294116974, 'learning_rate': 1.7752619128083815e-05, 'epoch': 1.123690435958094, 'step': 3325}
{'loss': 0.640491669178009, 'learning_rate': 1.773572152754309e-05, 'epoch': 1.1321392362284555, 'step': 3350}
{'loss': 0.6618120610713959, 'learning_rate': 1.7718823927002368e-05, 'epoch': 1.1405880364988172, 'step': 3375}
{'loss': 0.6969249367713928, 'learning_rate': 1.7701926326461645e-05, 'epoch': 1.1490368367691788, 'step': 3400}
{'loss': 0.6528959608078003, 'learning_rate': 1.768502872592092e-05, 'epoch': 1.1574856370395403, 'step': 3425}
{'loss': 0.638327374458313, 'learning_rate': 1.7668131125380198e-05, 'epoch': 1.165934437309902, 'step': 3450}
{'loss': 0.643728494644165, 'learning_rate': 1.7651233524839475e-05, 'epoch': 1.1743832375802636, 'step': 3475}
{'loss': 0.6281183671951294, 'learning_rate': 1.763433592429875e-05, 'epoch': 1.1828320378506252, 'step': 3500}
{'loss': 0.6121609795093537, 'learning_rate': 1.7617438323758028e-05, 'epoch': 1.1912808381209867, 'step': 3525}
{'loss': 0.6358938479423523, 'learning_rate': 1.7600540723217305e-05, 'epoch': 1.1997296383913485, 'step': 3550}
{'loss': 0.6828115725517273, 'learning_rate': 1.758364312267658e-05, 'epoch': 1.20817843866171, 'step': 3575}
{'loss': 0.597422045469284, 'learning_rate': 1.7566745522135858e-05, 'epoch': 1.2166272389320716, 'step': 3600}
{'loss': 0.6384750819206237, 'learning_rate': 1.7549847921595134e-05, 'epoch': 1.2250760392024334, 'step': 3625}
{'loss': 0.6166344869136811, 'learning_rate': 1.753295032105441e-05, 'epoch': 1.233524839472795, 'step': 3650}
{'loss': 0.6229853844642639, 'learning_rate': 1.7516052720513688e-05, 'epoch': 1.2419736397431564, 'step': 3675}
{'loss': 0.6711561417579651, 'learning_rate': 1.7499155119972964e-05, 'epoch': 1.250422440013518, 'step': 3700}
{'loss': 0.6684805500507355, 'learning_rate': 1.748225751943224e-05, 'epoch': 1.2588712402838798, 'step': 3725}
{'loss': 0.5820556020736695, 'learning_rate': 1.7465359918891518e-05, 'epoch': 1.2673200405542413, 'step': 3750}
{'loss': 0.6363770937919617, 'learning_rate': 1.7448462318350798e-05, 'epoch': 1.2757688408246028, 'step': 3775}
{'loss': 0.6957723033428193, 'learning_rate': 1.743156471781007e-05, 'epoch': 1.2842176410949646, 'step': 3800}
{'loss': 0.6400868225097657, 'learning_rate': 1.7414667117269348e-05, 'epoch': 1.2926664413653262, 'step': 3825}
{'loss': 0.6313369762897492, 'learning_rate': 1.7397769516728628e-05, 'epoch': 1.3011152416356877, 'step': 3850}
{'loss': 0.622283056974411, 'learning_rate': 1.73808719161879e-05, 'epoch': 1.3095640419060492, 'step': 3875}
{'loss': 0.6149254858493804, 'learning_rate': 1.7363974315647177e-05, 'epoch': 1.318012842176411, 'step': 3900}
{'loss': 0.6151975655555725, 'learning_rate': 1.7347076715106457e-05, 'epoch': 1.3264616424467726, 'step': 3925}
{'loss': 0.6934969937801361, 'learning_rate': 1.7330179114565734e-05, 'epoch': 1.334910442717134, 'step': 3950}
{'loss': 0.641044203042984, 'learning_rate': 1.7313281514025007e-05, 'epoch': 1.3433592429874959, 'step': 3975}
{'loss': 0.6414792132377625, 'learning_rate': 1.7296383913484287e-05, 'epoch': 1.3518080432578574, 'step': 4000}
{'loss': 0.6417913711071015, 'learning_rate': 1.7279486312943564e-05, 'epoch': 1.360256843528219, 'step': 4025}
{'loss': 0.662681850194931, 'learning_rate': 1.726258871240284e-05, 'epoch': 1.3687056437985805, 'step': 4050}
{'loss': 0.6714544785022736, 'learning_rate': 1.7245691111862117e-05, 'epoch': 1.3771544440689423, 'step': 4075}
{'loss': 0.6568434011936187, 'learning_rate': 1.7228793511321394e-05, 'epoch': 1.3856032443393038, 'step': 4100}
{'loss': 0.6057624197006226, 'learning_rate': 1.721189591078067e-05, 'epoch': 1.3940520446096654, 'step': 4125}
{'loss': 0.6432143545150757, 'learning_rate': 1.7194998310239947e-05, 'epoch': 1.4025008448800271, 'step': 4150}
{'loss': 0.6070552706718445, 'learning_rate': 1.7178100709699224e-05, 'epoch': 1.4109496451503887, 'step': 4175}
{'loss': 0.560358008146286, 'learning_rate': 1.71612031091585e-05, 'epoch': 1.4193984454207502, 'step': 4200}
{'loss': 0.6119658863544464, 'learning_rate': 1.7144305508617777e-05, 'epoch': 1.4278472456911118, 'step': 4225}
{'loss': 0.5923647618293763, 'learning_rate': 1.7127407908077054e-05, 'epoch': 1.4362960459614735, 'step': 4250}
{'loss': 0.5987727403640747, 'learning_rate': 1.7110510307536334e-05, 'epoch': 1.444744846231835, 'step': 4275}
{'loss': 0.6475726580619812, 'learning_rate': 1.7093612706995607e-05, 'epoch': 1.4531936465021966, 'step': 4300}
{'loss': 0.6358783960342407, 'learning_rate': 1.7076715106454884e-05, 'epoch': 1.4616424467725584, 'step': 4325}
{'loss': 0.5904436659812927, 'learning_rate': 1.7059817505914164e-05, 'epoch': 1.47009124704292, 'step': 4350}
{'loss': 0.5889199447631835, 'learning_rate': 1.7042919905373437e-05, 'epoch': 1.4785400473132815, 'step': 4375}
{'loss': 0.625729284286499, 'learning_rate': 1.7026022304832714e-05, 'epoch': 1.486988847583643, 'step': 4400}
{'loss': 0.588589552640915, 'learning_rate': 1.7009124704291994e-05, 'epoch': 1.4954376478540048, 'step': 4425}
{'loss': 0.6593285703659058, 'learning_rate': 1.699222710375127e-05, 'epoch': 1.5038864481243663, 'step': 4450}
{'loss': 0.6389734888076782, 'learning_rate': 1.6975329503210543e-05, 'epoch': 1.512335248394728, 'step': 4475}
{'loss': 0.5859838700294495, 'learning_rate': 1.6958431902669824e-05, 'epoch': 1.5207840486650896, 'step': 4500}
{'loss': 0.6410162103176117, 'learning_rate': 1.69415343021291e-05, 'epoch': 1.5292328489354512, 'step': 4525}
{'loss': 0.624805623292923, 'learning_rate': 1.6924636701588373e-05, 'epoch': 1.5376816492058127, 'step': 4550}
{'loss': 0.5782681608200073, 'learning_rate': 1.6907739101047653e-05, 'epoch': 1.5461304494761743, 'step': 4575}
{'loss': 0.6086368310451508, 'learning_rate': 1.689084150050693e-05, 'epoch': 1.5545792497465358, 'step': 4600}
{'loss': 0.605482314825058, 'learning_rate': 1.6873943899966207e-05, 'epoch': 1.5630280500168976, 'step': 4625}
{'loss': 0.6005885994434357, 'learning_rate': 1.6857046299425483e-05, 'epoch': 1.5714768502872594, 'step': 4650}
{'loss': 0.5784286427497863, 'learning_rate': 1.684014869888476e-05, 'epoch': 1.579925650557621, 'step': 4675}
{'loss': 0.610201119184494, 'learning_rate': 1.6823251098344037e-05, 'epoch': 1.5883744508279825, 'step': 4700}
{'loss': 0.6329828679561615, 'learning_rate': 1.6806353497803313e-05, 'epoch': 1.596823251098344, 'step': 4725}
{'loss': 0.6051694750785828, 'learning_rate': 1.678945589726259e-05, 'epoch': 1.6052720513687055, 'step': 4750}
{'loss': 0.574502854347229, 'learning_rate': 1.6772558296721867e-05, 'epoch': 1.613720851639067, 'step': 4775}
{'loss': 0.5843201887607574, 'learning_rate': 1.6755660696181143e-05, 'epoch': 1.6221696519094289, 'step': 4800}
{'loss': 0.5694485414028168, 'learning_rate': 1.673876309564042e-05, 'epoch': 1.6306184521797906, 'step': 4825}
{'loss': 0.6247193562984467, 'learning_rate': 1.6721865495099696e-05, 'epoch': 1.6390672524501522, 'step': 4850}
{'loss': 0.6187313675880433, 'learning_rate': 1.6704967894558973e-05, 'epoch': 1.6475160527205137, 'step': 4875}
{'loss': 0.5954673516750336, 'learning_rate': 1.668807029401825e-05, 'epoch': 1.6559648529908753, 'step': 4900}
{'loss': 0.6368816936016083, 'learning_rate': 1.667117269347753e-05, 'epoch': 1.6644136532612368, 'step': 4925}
{'loss': 0.5773766613006592, 'learning_rate': 1.6654275092936803e-05, 'epoch': 1.6728624535315983, 'step': 4950}
{'loss': 0.5811978650093078, 'learning_rate': 1.663737749239608e-05, 'epoch': 1.6813112538019601, 'step': 4975}
{'loss': 0.58530956864357, 'learning_rate': 1.662047989185536e-05, 'epoch': 1.6897600540723219, 'step': 5000}
{'loss': 0.6111512196063995, 'learning_rate': 1.6603582291314636e-05, 'epoch': 1.6982088543426834, 'step': 5025}
{'loss': 0.5676091921329498, 'learning_rate': 1.658668469077391e-05, 'epoch': 1.706657654613045, 'step': 5050}
{'loss': 0.5681461834907532, 'learning_rate': 1.656978709023319e-05, 'epoch': 1.7151064548834065, 'step': 5075}
{'loss': 0.5492471635341645, 'learning_rate': 1.6552889489692466e-05, 'epoch': 1.723555255153768, 'step': 5100}
{'loss': 0.5952312803268432, 'learning_rate': 1.6535991889151743e-05, 'epoch': 1.7320040554241296, 'step': 5125}
{'loss': 0.6045127093791962, 'learning_rate': 1.651909428861102e-05, 'epoch': 1.7404528556944914, 'step': 5150}
{'loss': 0.6092517626285553, 'learning_rate': 1.6502196688070296e-05, 'epoch': 1.7489016559648531, 'step': 5175}
{'loss': 0.5781075286865235, 'learning_rate': 1.6485299087529573e-05, 'epoch': 1.7573504562352147, 'step': 5200}
{'loss': 0.6615048551559448, 'learning_rate': 1.646840148698885e-05, 'epoch': 1.7657992565055762, 'step': 5225}
{'loss': 0.6042001497745514, 'learning_rate': 1.6451503886448126e-05, 'epoch': 1.7742480567759378, 'step': 5250}
{'loss': 0.5219115293025971, 'learning_rate': 1.6434606285907403e-05, 'epoch': 1.7826968570462993, 'step': 5275}
{'loss': 0.588159772157669, 'learning_rate': 1.641770868536668e-05, 'epoch': 1.791145657316661, 'step': 5300}
{'loss': 0.5817560267448425, 'learning_rate': 1.6400811084825956e-05, 'epoch': 1.7995944575870226, 'step': 5325}
{'loss': 0.5856731367111206, 'learning_rate': 1.6383913484285233e-05, 'epoch': 1.8080432578573844, 'step': 5350}
{'loss': 0.5826227509975433, 'learning_rate': 1.636701588374451e-05, 'epoch': 1.816492058127746, 'step': 5375}
{'loss': 0.5495367860794067, 'learning_rate': 1.6350118283203786e-05, 'epoch': 1.8249408583981075, 'step': 5400}
{'loss': 0.5989145696163177, 'learning_rate': 1.6333220682663062e-05, 'epoch': 1.833389658668469, 'step': 5425}
{'loss': 0.5198073351383209, 'learning_rate': 1.631632308212234e-05, 'epoch': 1.8418384589388306, 'step': 5450}
{'loss': 0.6159168088436127, 'learning_rate': 1.6299425481581616e-05, 'epoch': 1.8502872592091923, 'step': 5475}
{'loss': 0.6496207416057587, 'learning_rate': 1.6282527881040892e-05, 'epoch': 1.858736059479554, 'step': 5500}
{'loss': 0.6371716499328614, 'learning_rate': 1.6265630280500172e-05, 'epoch': 1.8671848597499157, 'step': 5525}
{'loss': 0.5680031621456146, 'learning_rate': 1.6248732679959446e-05, 'epoch': 1.8756336600202772, 'step': 5550}
{'loss': 0.5541179895401, 'learning_rate': 1.6231835079418722e-05, 'epoch': 1.8840824602906387, 'step': 5575}
{'loss': 0.5548788046836853, 'learning_rate': 1.6214937478878002e-05, 'epoch': 1.8925312605610003, 'step': 5600}
{'loss': 0.5770148468017579, 'learning_rate': 1.6198039878337276e-05, 'epoch': 1.9009800608313618, 'step': 5625}
{'loss': 0.5711907863616943, 'learning_rate': 1.6181142277796552e-05, 'epoch': 1.9094288611017236, 'step': 5650}
