***** Running Evaluation: eval *****
  Num examples = 69536
  Batch size = 48
{'eval_loss': nan, 'eval_bleu': 28.78, 'eval_accuracy': 0.0, 'eval_correct': 0, 'eval_total': 69536, 'step': 0}
You are instantiating a Trainer but Tensorboard is not installed. You should consider installing it.
You are instantiating a Trainer but W&B is not installed. To use wandb logging, run `pip install wandb; wandb login` see https://docs.wandb.com/huggingface.
***** Running training *****
  Num examples = 57514
  Num Epochs = 10
  Instantaneous batch size per device = 48
  Total train batch size (w. parallel, distributed & accumulation) = 48
  Gradient Accumulation steps = 1
  Total optimization steps = 11990
{'loss': 3.768828287124634, 'learning_rate': 7.983319432860718e-05, 'epoch': 0.020850708924103418, 'step': 25}
{'loss': 0.7020241594314576, 'learning_rate': 6.932443703085905e-05, 'epoch': 1.334445371142619, 'step': 1600}
{'loss': 0.6709446716308594, 'learning_rate': 6.915763135946623e-05, 'epoch': 1.3552960800667222, 'step': 1625}
{'loss': 0.6626485085487366, 'learning_rate': 6.89908256880734e-05, 'epoch': 1.3761467889908257, 'step': 1650}
{'loss': 0.6506323957443237, 'learning_rate': 6.882402001668058e-05, 'epoch': 1.396997497914929, 'step': 1675}
{'loss': 0.6659859490394592, 'learning_rate': 6.865721434528774e-05, 'epoch': 1.4178482068390326, 'step': 1700}
{'loss': 0.6815279793739318, 'learning_rate': 6.849040867389491e-05, 'epoch': 1.438698915763136, 'step': 1725}
{'loss': 0.6439625716209412, 'learning_rate': 6.832360300250209e-05, 'epoch': 1.4595496246872393, 'step': 1750}
{'loss': 0.6395616888999939, 'learning_rate': 6.815679733110926e-05, 'epoch': 1.4804003336113427, 'step': 1775}
{'loss': 0.6625000405311584, 'learning_rate': 6.798999165971644e-05, 'epoch': 1.5012510425354462, 'step': 1800}
{'loss': 0.6526008307933807, 'learning_rate': 6.782318598832361e-05, 'epoch': 1.5221017514595496, 'step': 1825}
{'loss': 0.661594169139862, 'learning_rate': 6.765638031693078e-05, 'epoch': 1.542952460383653, 'step': 1850}
{'loss': 0.6589783525466919, 'learning_rate': 6.748957464553795e-05, 'epoch': 1.5638031693077563, 'step': 1875}
{'loss': 0.640492901802063, 'learning_rate': 6.732276897414513e-05, 'epoch': 1.58465387823186, 'step': 1900}
{'loss': 0.6542113947868348, 'learning_rate': 6.71559633027523e-05, 'epoch': 1.6055045871559632, 'step': 1925}
{'loss': 0.633328047990799, 'learning_rate': 6.698915763135947e-05, 'epoch': 1.6263552960800667, 'step': 1950}
{'loss': 0.663608546257019, 'learning_rate': 6.682235195996664e-05, 'epoch': 1.6472060050041701, 'step': 1975}
{'loss': 0.6291140007972718, 'learning_rate': 6.665554628857382e-05, 'epoch': 1.6680567139282736, 'step': 2000}
{'loss': 0.6059532451629639, 'learning_rate': 6.648874061718099e-05, 'epoch': 1.688907422852377, 'step': 2025}
{'loss': 0.6349146318435669, 'learning_rate': 6.632193494578815e-05, 'epoch': 1.7097581317764803, 'step': 2050}
{'loss': 0.6176444029808045, 'learning_rate': 6.615512927439534e-05, 'epoch': 1.730608840700584, 'step': 2075}
{'loss': 0.6154420781135559, 'learning_rate': 6.59883236030025e-05, 'epoch': 1.7514595496246872, 'step': 2100}
{'loss': 0.6232962703704834, 'learning_rate': 6.582151793160969e-05, 'epoch': 1.7723102585487907, 'step': 2125}
{'loss': 0.6464394068717957, 'learning_rate': 6.565471226021685e-05, 'epoch': 1.793160967472894, 'step': 2150}
{'loss': 0.5941100001335144, 'learning_rate': 6.548790658882402e-05, 'epoch': 1.8140116763969973, 'step': 2175}
{'loss': 0.6148475241661072, 'learning_rate': 6.53211009174312e-05, 'epoch': 1.834862385321101, 'step': 2200}
{'loss': 0.6152721405029297, 'learning_rate': 6.515429524603837e-05, 'epoch': 1.8557130942452043, 'step': 2225}
{'loss': 0.6149311292171479, 'learning_rate': 6.498748957464555e-05, 'epoch': 1.8765638031693077, 'step': 2250}
{'loss': 0.5808945262432098, 'learning_rate': 6.482068390325271e-05, 'epoch': 1.8974145120934112, 'step': 2275}
{'loss': 0.6145508480072022, 'learning_rate': 6.46538782318599e-05, 'epoch': 1.9182652210175146, 'step': 2300}
{'loss': 0.5974636662006378, 'learning_rate': 6.448707256046706e-05, 'epoch': 1.939115929941618, 'step': 2325}
{'loss': 0.584908412694931, 'learning_rate': 6.432026688907423e-05, 'epoch': 1.9599666388657213, 'step': 2350}
{'loss': 0.5918871176242828, 'learning_rate': 6.41534612176814e-05, 'epoch': 1.980817347789825, 'step': 2375}
***** Running Evaluation: eval *****
  Num examples = 1095
  Batch size = 48
{'eval_loss': nan, 'eval_bleu': 22.98, 'eval_accuracy': 0.0, 'eval_correct': 0, 'eval_total': 1095, 'epoch': 2.0, 'step': 2398}
{'loss': 0.5680842578411103, 'learning_rate': 6.398665554628858e-05, 'epoch': 2.0016680567139282, 'step': 2400}
{'loss': 0.48181058406829835, 'learning_rate': 6.381984987489575e-05, 'epoch': 2.022518765638032, 'step': 2425}
{'loss': 0.4687736403942108, 'learning_rate': 6.365304420350293e-05, 'epoch': 2.043369474562135, 'step': 2450}
{'loss': 0.4700901794433594, 'learning_rate': 6.34862385321101e-05, 'epoch': 2.0642201834862384, 'step': 2475}
{'loss': 0.47961737632751467, 'learning_rate': 6.331943286071726e-05, 'epoch': 2.085070892410342, 'step': 2500}
{'loss': 0.4586928880214691, 'learning_rate': 6.315262718932445e-05, 'epoch': 2.1059216013344453, 'step': 2525}
{'loss': 0.4971396160125732, 'learning_rate': 6.298582151793161e-05, 'epoch': 2.126772310258549, 'step': 2550}
{'loss': 0.47401506900787355, 'learning_rate': 6.281901584653879e-05, 'epoch': 2.147623019182652, 'step': 2575}
{'loss': 0.47973923206329344, 'learning_rate': 6.265221017514596e-05, 'epoch': 2.1684737281067554, 'step': 2600}
{'loss': 0.4718257558345795, 'learning_rate': 6.248540450375313e-05, 'epoch': 2.189324437030859, 'step': 2625}
{'loss': 0.4880380201339722, 'learning_rate': 6.231859883236031e-05, 'epoch': 2.2101751459549623, 'step': 2650}
{'loss': 0.47986997246742247, 'learning_rate': 6.215179316096747e-05, 'epoch': 2.231025854879066, 'step': 2675}
{'loss': 0.48472497940063475, 'learning_rate': 6.198498748957466e-05, 'epoch': 2.2518765638031693, 'step': 2700}
{'loss': 0.4701169180870056, 'learning_rate': 6.181818181818182e-05, 'epoch': 2.2727272727272725, 'step': 2725}
{'loss': 0.48660995841026305, 'learning_rate': 6.1651376146789e-05, 'epoch': 2.293577981651376, 'step': 2750}
{'loss': 0.4908737540245056, 'learning_rate': 6.148457047539617e-05, 'epoch': 2.3144286905754794, 'step': 2775}
{'loss': 0.5000607693195342, 'learning_rate': 6.131776480400334e-05, 'epoch': 2.335279399499583, 'step': 2800}
{'loss': 0.47463910341262816, 'learning_rate': 6.115095913261051e-05, 'epoch': 2.3561301084236863, 'step': 2825}
{'loss': 0.48311437249183653, 'learning_rate': 6.098415346121768e-05, 'epoch': 2.37698081734779, 'step': 2850}
{'loss': 0.4618892979621887, 'learning_rate': 6.0817347789824864e-05, 'epoch': 2.397831526271893, 'step': 2875}
{'loss': 0.4470623207092285, 'learning_rate': 6.065054211843203e-05, 'epoch': 2.4186822351959965, 'step': 2900}
{'loss': 0.4750276792049408, 'learning_rate': 6.0483736447039205e-05, 'epoch': 2.4395329441201, 'step': 2925}
{'loss': 0.48802486777305604, 'learning_rate': 6.031693077564637e-05, 'epoch': 2.4603836530442034, 'step': 2950}
{'loss': 0.4614574110507965, 'learning_rate': 6.0150125104253554e-05, 'epoch': 2.481234361968307, 'step': 2975}
{'loss': 0.48222325801849364, 'learning_rate': 5.998331943286072e-05, 'epoch': 2.5020850708924103, 'step': 3000}
{'loss': 0.4601242625713348, 'learning_rate': 5.981651376146789e-05, 'epoch': 2.522935779816514, 'step': 3025}
{'loss': 0.47170461058616636, 'learning_rate': 5.964970809007507e-05, 'epoch': 2.543786488740617, 'step': 3050}
{'loss': 0.4690632915496826, 'learning_rate': 5.948290241868224e-05, 'epoch': 2.5646371976647204, 'step': 3075}
{'loss': 0.4719927453994751, 'learning_rate': 5.931609674728942e-05, 'epoch': 2.585487906588824, 'step': 3100}
{'loss': 0.4509432899951935, 'learning_rate': 5.9149291075896586e-05, 'epoch': 2.6063386155129273, 'step': 3125}
{'loss': 0.47374976992607115, 'learning_rate': 5.898248540450376e-05, 'epoch': 2.627189324437031, 'step': 3150}
{'loss': 0.4666555905342102, 'learning_rate': 5.881567973311093e-05, 'epoch': 2.6480400333611342, 'step': 3175}
{'loss': 0.4748327434062958, 'learning_rate': 5.86488740617181e-05, 'epoch': 2.668890742285238, 'step': 3200}
{'loss': 0.459957275390625, 'learning_rate': 5.848206839032528e-05, 'epoch': 2.689741451209341, 'step': 3225}
{'loss': 0.47242932438850405, 'learning_rate': 5.8315262718932445e-05, 'epoch': 2.7105921601334444, 'step': 3250}
{'loss': 0.48105010986328123, 'learning_rate': 5.8148457047539626e-05, 'epoch': 2.731442869057548, 'step': 3275}
{'loss': 0.47527197003364563, 'learning_rate': 5.798165137614679e-05, 'epoch': 2.7522935779816513, 'step': 3300}
{'loss': 0.47432389974594114, 'learning_rate': 5.781484570475397e-05, 'epoch': 2.7731442869057545, 'step': 3325}
{'loss': 0.4673092019557953, 'learning_rate': 5.764804003336114e-05, 'epoch': 2.793994995829858, 'step': 3350}
{'loss': 0.4665035927295685, 'learning_rate': 5.748123436196831e-05, 'epoch': 2.814845704753962, 'step': 3375}
{'loss': 0.4813074886798859, 'learning_rate': 5.7314428690575484e-05, 'epoch': 2.835696413678065, 'step': 3400}
{'loss': 0.46229621648788455, 'learning_rate': 5.714762301918265e-05, 'epoch': 2.8565471226021684, 'step': 3425}
{'loss': 0.46546456933021546, 'learning_rate': 5.698081734778983e-05, 'epoch': 2.877397831526272, 'step': 3450}
{'loss': 0.44463046550750734, 'learning_rate': 5.6814011676397e-05, 'epoch': 2.8982485404503753, 'step': 3475}
{'loss': 0.45164756298065184, 'learning_rate': 5.664720600500418e-05, 'epoch': 2.9190992493744785, 'step': 3500}
{'loss': 0.4432509624958038, 'learning_rate': 5.648040033361135e-05, 'epoch': 2.939949958298582, 'step': 3525}
{'loss': 0.4378347933292389, 'learning_rate': 5.6313594662218516e-05, 'epoch': 2.9608006672226854, 'step': 3550}
{'loss': 0.46663421630859375, 'learning_rate': 5.614678899082569e-05, 'epoch': 2.981651376146789, 'step': 3575}
***** Running Evaluation: eval *****
  Num examples = 1095
  Batch size = 48
{'eval_loss': nan, 'eval_bleu': 22.59, 'eval_accuracy': 0.0, 'eval_correct': 0, 'eval_total': 1095, 'epoch': 3.0, 'step': 3597}
{'loss': 0.4516521596908569, 'learning_rate': 5.5979983319432865e-05, 'epoch': 3.0025020850708923, 'step': 3600}
{'loss': 0.36947760343551633, 'learning_rate': 5.581317764804004e-05, 'epoch': 3.023352793994996, 'step': 3625}
{'loss': 0.3709177303314209, 'learning_rate': 5.5646371976647207e-05, 'epoch': 3.0442035029190992, 'step': 3650}
{'loss': 0.362134850025177, 'learning_rate': 5.547956630525439e-05, 'epoch': 3.0650542118432025, 'step': 3675}
{'loss': 0.35663609623909, 'learning_rate': 5.5312760633861555e-05, 'epoch': 3.085904920767306, 'step': 3700}
{'loss': 0.36078994035720824, 'learning_rate': 5.514595496246872e-05, 'epoch': 3.1067556296914094, 'step': 3725}
{'loss': 0.35483107447624207, 'learning_rate': 5.4979149291075904e-05, 'epoch': 3.127606338615513, 'step': 3750}
{'loss': 0.356219607591629, 'learning_rate': 5.481234361968307e-05, 'epoch': 3.1484570475396163, 'step': 3775}
{'loss': 0.3582667899131775, 'learning_rate': 5.4645537948290246e-05, 'epoch': 3.16930775646372, 'step': 3800}
{'loss': 0.38352381587028506, 'learning_rate': 5.447873227689742e-05, 'epoch': 3.190158465387823, 'step': 3825}
{'loss': 0.36251197338104246, 'learning_rate': 5.4311926605504594e-05, 'epoch': 3.2110091743119265, 'step': 3850}
{'loss': 0.3568076944351196, 'learning_rate': 5.414512093411176e-05, 'epoch': 3.23185988323603, 'step': 3875}
{'loss': 0.37113228797912595, 'learning_rate': 5.397831526271894e-05, 'epoch': 3.2527105921601334, 'step': 3900}
{'loss': 0.3664204227924347, 'learning_rate': 5.381150959132611e-05, 'epoch': 3.273561301084237, 'step': 3925}
{'loss': 0.36793124079704287, 'learning_rate': 5.364470391993328e-05, 'epoch': 3.2944120100083403, 'step': 3950}
{'loss': 0.3673124897480011, 'learning_rate': 5.347789824854046e-05, 'epoch': 3.315262718932444, 'step': 3975}
{'loss': 0.3509795320034027, 'learning_rate': 5.331109257714763e-05, 'epoch': 3.336113427856547, 'step': 4000}
{'loss': 0.37020489692687986, 'learning_rate': 5.31442869057548e-05, 'epoch': 3.3569641367806504, 'step': 4025}
{'loss': 0.3834166920185089, 'learning_rate': 5.297748123436197e-05, 'epoch': 3.377814845704754, 'step': 4050}
{'loss': 0.3708665919303894, 'learning_rate': 5.281067556296915e-05, 'epoch': 3.3986655546288573, 'step': 4075}
{'loss': 0.37656663298606874, 'learning_rate': 5.264386989157632e-05, 'epoch': 3.4195162635529606, 'step': 4100}
{'loss': 0.3583106243610382, 'learning_rate': 5.2477064220183485e-05, 'epoch': 3.4403669724770642, 'step': 4125}
{'loss': 0.3656579631567001, 'learning_rate': 5.2310258548790666e-05, 'epoch': 3.4612176814011675, 'step': 4150}
{'loss': 0.3714009630680084, 'learning_rate': 5.2143452877397833e-05, 'epoch': 3.482068390325271, 'step': 4175}
{'loss': 0.3653873193264008, 'learning_rate': 5.197664720600501e-05, 'epoch': 3.5029190992493744, 'step': 4200}
{'loss': 0.37035179018974307, 'learning_rate': 5.180984153461218e-05, 'epoch': 3.523769808173478, 'step': 4225}
{'loss': 0.37185380458831785, 'learning_rate': 5.1643035863219356e-05, 'epoch': 3.5446205170975813, 'step': 4250}
{'loss': 0.35218523144721986, 'learning_rate': 5.1476230191826524e-05, 'epoch': 3.5654712260216845, 'step': 4275}
{'loss': 0.36512431740760803, 'learning_rate': 5.13094245204337e-05, 'epoch': 3.586321934945788, 'step': 4300}
{'loss': 0.371912339925766, 'learning_rate': 5.114261884904087e-05, 'epoch': 3.6071726438698914, 'step': 4325}
{'loss': 0.35496711373329165, 'learning_rate': 5.097581317764804e-05, 'epoch': 3.628023352793995, 'step': 4350}
{'loss': 0.3625517964363098, 'learning_rate': 5.080900750625522e-05, 'epoch': 3.6488740617180984, 'step': 4375}
{'loss': 0.35535502195358276, 'learning_rate': 5.064220183486239e-05, 'epoch': 3.669724770642202, 'step': 4400}
{'loss': 0.359107209444046, 'learning_rate': 5.047539616346956e-05, 'epoch': 3.6905754795663053, 'step': 4425}
{'loss': 0.36666258215904235, 'learning_rate': 5.030859049207674e-05, 'epoch': 3.7114261884904085, 'step': 4450}
{'loss': 0.3601174592971802, 'learning_rate': 5.0141784820683905e-05, 'epoch': 3.732276897414512, 'step': 4475}
{'loss': 0.36731346011161803, 'learning_rate': 4.997497914929108e-05, 'epoch': 3.7531276063386154, 'step': 4500}
{'loss': 0.361607666015625, 'learning_rate': 4.980817347789825e-05, 'epoch': 3.773978315262719, 'step': 4525}
{'loss': 0.36580692291259764, 'learning_rate': 4.964136780650543e-05, 'epoch': 3.7948290241868223, 'step': 4550}
{'loss': 0.35809068322181703, 'learning_rate': 4.9474562135112595e-05, 'epoch': 3.815679733110926, 'step': 4575}
{'loss': 0.3579954433441162, 'learning_rate': 4.9307756463719777e-05, 'epoch': 3.8365304420350292, 'step': 4600}
{'loss': 0.348149094581604, 'learning_rate': 4.9140950792326944e-05, 'epoch': 3.8573811509591325, 'step': 4625}
{'loss': 0.3535110855102539, 'learning_rate': 4.897414512093412e-05, 'epoch': 3.878231859883236, 'step': 4650}
{'loss': 0.3660146152973175, 'learning_rate': 4.8807339449541286e-05, 'epoch': 3.8990825688073394, 'step': 4675}
{'loss': 0.37167475700378416, 'learning_rate': 4.864053377814846e-05, 'epoch': 3.9199332777314426, 'step': 4700}
{'loss': 0.3565982747077942, 'learning_rate': 4.8473728106755635e-05, 'epoch': 3.9407839866555463, 'step': 4725}
{'loss': 0.38282032012939454, 'learning_rate': 4.83069224353628e-05, 'epoch': 3.96163469557965, 'step': 4750}
{'loss': 0.3620375669002533, 'learning_rate': 4.814011676396998e-05, 'epoch': 3.982485404503753, 'step': 4775}
***** Running Evaluation: eval *****
  Num examples = 1095
  Batch size = 48
{'eval_loss': nan, 'eval_bleu': 23.62, 'eval_accuracy': 0.0, 'eval_correct': 0, 'eval_total': 1095, 'epoch': 4.0, 'step': 4796}
{'loss': 0.3526101243495941, 'learning_rate': 4.797331109257715e-05, 'epoch': 4.0033361134278564, 'step': 4800}
{'loss': 0.2799715143442154, 'learning_rate': 4.7806505421184325e-05, 'epoch': 4.02418682235196, 'step': 4825}
{'loss': 0.2744895666837692, 'learning_rate': 4.76396997497915e-05, 'epoch': 4.045037531276064, 'step': 4850}
{'loss': 0.28264826714992525, 'learning_rate': 4.747289407839867e-05, 'epoch': 4.065888240200167, 'step': 4875}
{'loss': 0.2913595873117447, 'learning_rate': 4.730608840700584e-05, 'epoch': 4.08673894912427, 'step': 4900}
{'loss': 0.2918570613861084, 'learning_rate': 4.7139282735613016e-05, 'epoch': 4.107589658048374, 'step': 4925}
{'loss': 0.28373551309108735, 'learning_rate': 4.697247706422019e-05, 'epoch': 4.128440366972477, 'step': 4950}
{'loss': 0.2908881390094757, 'learning_rate': 4.680567139282736e-05, 'epoch': 4.14929107589658, 'step': 4975}
{'loss': 0.29030535101890564, 'learning_rate': 4.663886572143454e-05, 'epoch': 4.170141784820684, 'step': 5000}
{'loss': 0.29022701740264895, 'learning_rate': 4.6472060050041706e-05, 'epoch': 4.190992493744787, 'step': 5025}
{'loss': 0.27891885161399843, 'learning_rate': 4.6305254378648874e-05, 'epoch': 4.211843202668891, 'step': 5050}
{'loss': 0.3014789867401123, 'learning_rate': 4.6138448707256055e-05, 'epoch': 4.232693911592994, 'step': 5075}
{'loss': 0.2887475806474686, 'learning_rate': 4.597164303586322e-05, 'epoch': 4.253544620517098, 'step': 5100}
{'loss': 0.2986162889003754, 'learning_rate': 4.5804837364470397e-05, 'epoch': 4.274395329441201, 'step': 5125}
{'loss': 0.2901100295782089, 'learning_rate': 4.5638031693077564e-05, 'epoch': 4.295246038365304, 'step': 5150}
{'loss': 0.29339841067790984, 'learning_rate': 4.5471226021684745e-05, 'epoch': 4.316096747289408, 'step': 5175}
{'loss': 0.2922642081975937, 'learning_rate': 4.530442035029191e-05, 'epoch': 4.336947456213511, 'step': 5200}
{'loss': 0.2998231691122055, 'learning_rate': 4.513761467889908e-05, 'epoch': 4.3577981651376145, 'step': 5225}
{'loss': 0.2979729503393173, 'learning_rate': 4.497080900750626e-05, 'epoch': 4.378648874061718, 'step': 5250}
{'loss': 0.3020989441871643, 'learning_rate': 4.480400333611343e-05, 'epoch': 4.399499582985822, 'step': 5275}
{'loss': 0.29710380494594574, 'learning_rate': 4.46371976647206e-05, 'epoch': 4.420350291909925, 'step': 5300}
{'loss': 0.30037000715732576, 'learning_rate': 4.447039199332778e-05, 'epoch': 4.441201000834028, 'step': 5325}
{'loss': 0.2999076747894287, 'learning_rate': 4.430358632193495e-05, 'epoch': 4.462051709758132, 'step': 5350}
{'loss': 0.2958537399768829, 'learning_rate': 4.413678065054212e-05, 'epoch': 4.482902418682235, 'step': 5375}
{'loss': 0.2943185520172119, 'learning_rate': 4.396997497914929e-05, 'epoch': 4.5037531276063385, 'step': 5400}
