***** Running Evaluation: eval *****
  Num examples = 69534
  Batch size = 24
{'eval_loss': nan, 'eval_bleu': 18.44, 'eval_accuracy': 0.0, 'eval_correct': 0, 'eval_total': 69534, 'step': 0}
You are instantiating a Trainer but Tensorboard is not installed. You should consider installing it.
You are instantiating a Trainer but W&B is not installed. To use wandb logging, run `pip install wandb; wandb login` see https://docs.wandb.com/huggingface.
***** Running training *****
  Num examples = 34592
  Num Epochs = 10
  Instantaneous batch size per device = 24
  Total train batch size (w. parallel, distributed & accumulation) = 24
  Gradient Accumulation steps = 1
  Total optimization steps = 14420
{'loss': 3.556833209991455, 'learning_rate': 9.982662968099862e-06, 'epoch': 0.017337031900138695, 'step': 25}
{'loss': 1.2900015568733216, 'learning_rate': 9.445214979195563e-06, 'epoch': 0.5547850208044383, 'step': 800}
{'loss': 1.276859531402588, 'learning_rate': 9.427877947295424e-06, 'epoch': 0.5721220527045769, 'step': 825}
{'loss': 1.270962347984314, 'learning_rate': 9.410540915395286e-06, 'epoch': 0.5894590846047156, 'step': 850}
{'loss': 1.3005733466148377, 'learning_rate': 9.393203883495147e-06, 'epoch': 0.6067961165048543, 'step': 875}
{'loss': 1.307695598602295, 'learning_rate': 9.375866851595007e-06, 'epoch': 0.624133148404993, 'step': 900}
{'loss': 1.2277649283409118, 'learning_rate': 9.358529819694869e-06, 'epoch': 0.6414701803051318, 'step': 925}
{'loss': 1.2573936820030212, 'learning_rate': 9.34119278779473e-06, 'epoch': 0.6588072122052705, 'step': 950}
{'loss': 1.3053169631958008, 'learning_rate': 9.323855755894592e-06, 'epoch': 0.6761442441054092, 'step': 975}
{'loss': 1.2690111589431763, 'learning_rate': 9.306518723994453e-06, 'epoch': 0.6934812760055479, 'step': 1000}
{'loss': 1.2239784479141236, 'learning_rate': 9.289181692094315e-06, 'epoch': 0.7108183079056866, 'step': 1025}
{'loss': 1.2098845481872558, 'learning_rate': 9.271844660194176e-06, 'epoch': 0.7281553398058253, 'step': 1050}
{'loss': 1.207813129425049, 'learning_rate': 9.254507628294038e-06, 'epoch': 0.7454923717059639, 'step': 1075}
{'loss': 1.1239784622192384, 'learning_rate': 9.237170596393899e-06, 'epoch': 0.7628294036061026, 'step': 1100}
{'loss': 1.230857915878296, 'learning_rate': 9.21983356449376e-06, 'epoch': 0.7801664355062413, 'step': 1125}
{'loss': 1.2089255833625794, 'learning_rate': 9.20249653259362e-06, 'epoch': 0.79750346740638, 'step': 1150}
{'loss': 1.1561043429374696, 'learning_rate': 9.185159500693482e-06, 'epoch': 0.8148404993065187, 'step': 1175}
{'loss': 1.2938686537742614, 'learning_rate': 9.167822468793343e-06, 'epoch': 0.8321775312066574, 'step': 1200}
{'loss': 1.1654004788398742, 'learning_rate': 9.150485436893205e-06, 'epoch': 0.8495145631067961, 'step': 1225}
{'loss': 1.1893615484237672, 'learning_rate': 9.133148404993066e-06, 'epoch': 0.8668515950069348, 'step': 1250}
{'loss': 1.2095784759521484, 'learning_rate': 9.115811373092928e-06, 'epoch': 0.8841886269070736, 'step': 1275}
{'loss': 1.1650515341758727, 'learning_rate': 9.098474341192789e-06, 'epoch': 0.9015256588072122, 'step': 1300}
{'loss': 1.1753891849517821, 'learning_rate': 9.08113730929265e-06, 'epoch': 0.9188626907073509, 'step': 1325}
{'loss': 1.1783728098869324, 'learning_rate': 9.063800277392512e-06, 'epoch': 0.9361997226074896, 'step': 1350}
{'loss': 1.2017165923118591, 'learning_rate': 9.046463245492374e-06, 'epoch': 0.9535367545076283, 'step': 1375}
{'loss': 1.0859520769119262, 'learning_rate': 9.029126213592233e-06, 'epoch': 0.970873786407767, 'step': 1400}
{'loss': 1.0984900856018067, 'learning_rate': 9.011789181692095e-06, 'epoch': 0.9882108183079057, 'step': 1425}
***** Running Evaluation: eval *****
  Num examples = 1400
  Batch size = 24
{'eval_loss': nan, 'eval_bleu': 22.85, 'eval_accuracy': 0.0, 'eval_correct': 0, 'eval_total': 1400, 'epoch': 1.0, 'step': 1442}
{'loss': 1.1027730917930603, 'learning_rate': 8.994452149791956e-06, 'epoch': 1.0055478502080444, 'step': 1450}
{'loss': 1.0685846257209777, 'learning_rate': 8.977115117891818e-06, 'epoch': 1.022884882108183, 'step': 1475}
{'loss': 1.1244103574752808, 'learning_rate': 8.95977808599168e-06, 'epoch': 1.0402219140083218, 'step': 1500}
{'loss': 1.1435215854644776, 'learning_rate': 8.94244105409154e-06, 'epoch': 1.0575589459084604, 'step': 1525}
{'loss': 1.021038146018982, 'learning_rate': 8.925104022191402e-06, 'epoch': 1.0748959778085991, 'step': 1550}
{'loss': 1.0708900547027589, 'learning_rate': 8.907766990291264e-06, 'epoch': 1.0922330097087378, 'step': 1575}
{'loss': 1.108996925354004, 'learning_rate': 8.890429958391125e-06, 'epoch': 1.1095700416088765, 'step': 1600}
{'loss': 1.1506390285491943, 'learning_rate': 8.873092926490987e-06, 'epoch': 1.1269070735090152, 'step': 1625}
{'loss': 1.1195982575416565, 'learning_rate': 8.855755894590848e-06, 'epoch': 1.1442441054091539, 'step': 1650}
{'loss': 1.0967110872268677, 'learning_rate': 8.838418862690708e-06, 'epoch': 1.1615811373092926, 'step': 1675}
{'loss': 1.101063551902771, 'learning_rate': 8.82108183079057e-06, 'epoch': 1.1789181692094313, 'step': 1700}
{'loss': 1.1043201494216919, 'learning_rate': 8.803744798890431e-06, 'epoch': 1.19625520110957, 'step': 1725}
{'loss': 1.03619060754776, 'learning_rate': 8.786407766990292e-06, 'epoch': 1.2135922330097086, 'step': 1750}
{'loss': 1.0357851529121398, 'learning_rate': 8.769070735090154e-06, 'epoch': 1.2309292649098476, 'step': 1775}
{'loss': 1.0670348262786866, 'learning_rate': 8.751733703190015e-06, 'epoch': 1.248266296809986, 'step': 1800}
{'loss': 1.0453685879707337, 'learning_rate': 8.734396671289875e-06, 'epoch': 1.265603328710125, 'step': 1825}
{'loss': 1.0522184658050537, 'learning_rate': 8.717059639389737e-06, 'epoch': 1.2829403606102634, 'step': 1850}
{'loss': 1.14782395362854, 'learning_rate': 8.699722607489598e-06, 'epoch': 1.3002773925104023, 'step': 1875}
{'loss': 1.046613154411316, 'learning_rate': 8.68238557558946e-06, 'epoch': 1.317614424410541, 'step': 1900}
{'loss': 1.059818811416626, 'learning_rate': 8.665048543689321e-06, 'epoch': 1.3349514563106797, 'step': 1925}
{'loss': 1.0170675349235534, 'learning_rate': 8.647711511789182e-06, 'epoch': 1.3522884882108184, 'step': 1950}
{'loss': 1.0838186955451965, 'learning_rate': 8.630374479889044e-06, 'epoch': 1.369625520110957, 'step': 1975}
{'loss': 1.019148907661438, 'learning_rate': 8.613037447988904e-06, 'epoch': 1.3869625520110958, 'step': 2000}
{'loss': 1.0695056414604187, 'learning_rate': 8.595700416088765e-06, 'epoch': 1.4042995839112344, 'step': 2025}
{'loss': 1.019604160785675, 'learning_rate': 8.578363384188627e-06, 'epoch': 1.4216366158113731, 'step': 2050}
{'loss': 1.0872235894203186, 'learning_rate': 8.561026352288488e-06, 'epoch': 1.4389736477115118, 'step': 2075}
{'loss': 1.0580798816680907, 'learning_rate': 8.54368932038835e-06, 'epoch': 1.4563106796116505, 'step': 2100}
{'loss': 0.9998427939414978, 'learning_rate': 8.526352288488211e-06, 'epoch': 1.4736477115117892, 'step': 2125}
{'loss': 1.0288186264038086, 'learning_rate': 8.509015256588073e-06, 'epoch': 1.4909847434119279, 'step': 2150}
{'loss': 1.0483664894104003, 'learning_rate': 8.491678224687934e-06, 'epoch': 1.5083217753120666, 'step': 2175}
{'loss': 1.0257823443412781, 'learning_rate': 8.474341192787796e-06, 'epoch': 1.5256588072122053, 'step': 2200}
{'loss': 0.995160174369812, 'learning_rate': 8.457004160887657e-06, 'epoch': 1.542995839112344, 'step': 2225}
{'loss': 1.0735901069641114, 'learning_rate': 8.439667128987517e-06, 'epoch': 1.5603328710124826, 'step': 2250}
{'loss': 1.0392021918296814, 'learning_rate': 8.422330097087378e-06, 'epoch': 1.5776699029126213, 'step': 2275}
{'loss': 0.9714642071723938, 'learning_rate': 8.40499306518724e-06, 'epoch': 1.59500693481276, 'step': 2300}
{'loss': 1.0174443101882935, 'learning_rate': 8.387656033287101e-06, 'epoch': 1.6123439667128987, 'step': 2325}
{'loss': 1.031134831905365, 'learning_rate': 8.370319001386963e-06, 'epoch': 1.6296809986130376, 'step': 2350}
{'loss': 1.0418917179107665, 'learning_rate': 8.352981969486824e-06, 'epoch': 1.647018030513176, 'step': 2375}
{'loss': 0.9957297134399414, 'learning_rate': 8.335644937586686e-06, 'epoch': 1.664355062413315, 'step': 2400}
{'loss': 1.0439268994331359, 'learning_rate': 8.318307905686547e-06, 'epoch': 1.6816920943134535, 'step': 2425}
{'loss': 0.9621738576889038, 'learning_rate': 8.300970873786409e-06, 'epoch': 1.6990291262135924, 'step': 2450}
{'loss': 1.0329143071174622, 'learning_rate': 8.28363384188627e-06, 'epoch': 1.7163661581137308, 'step': 2475}
{'loss': 0.9995095348358154, 'learning_rate': 8.266296809986132e-06, 'epoch': 1.7337031900138697, 'step': 2500}
{'loss': 0.9866361570358276, 'learning_rate': 8.248959778085991e-06, 'epoch': 1.7510402219140082, 'step': 2525}
{'loss': 1.0233096599578857, 'learning_rate': 8.231622746185853e-06, 'epoch': 1.7683772538141471, 'step': 2550}
{'loss': 1.0012256813049316, 'learning_rate': 8.214285714285714e-06, 'epoch': 1.7857142857142856, 'step': 2575}
{'loss': 1.015232183933258, 'learning_rate': 8.196948682385576e-06, 'epoch': 1.8030513176144245, 'step': 2600}
{'loss': 1.046818516254425, 'learning_rate': 8.179611650485437e-06, 'epoch': 1.820388349514563, 'step': 2625}
{'loss': 0.9546860337257386, 'learning_rate': 8.162274618585299e-06, 'epoch': 1.8377253814147019, 'step': 2650}
{'loss': 1.0182784509658813, 'learning_rate': 8.14493758668516e-06, 'epoch': 1.8550624133148403, 'step': 2675}
{'loss': 1.0538697910308839, 'learning_rate': 8.127600554785022e-06, 'epoch': 1.8723994452149793, 'step': 2700}
{'loss': 0.9933238101005554, 'learning_rate': 8.110263522884883e-06, 'epoch': 1.889736477115118, 'step': 2725}
{'loss': 0.9616878962516785, 'learning_rate': 8.092926490984745e-06, 'epoch': 1.9070735090152566, 'step': 2750}
{'loss': 0.9352670550346375, 'learning_rate': 8.075589459084604e-06, 'epoch': 1.9244105409153953, 'step': 2775}
{'loss': 1.033103075027466, 'learning_rate': 8.058252427184466e-06, 'epoch': 1.941747572815534, 'step': 2800}
{'loss': 0.9911007356643676, 'learning_rate': 8.040915395284327e-06, 'epoch': 1.9590846047156727, 'step': 2825}
{'loss': 0.9997871112823487, 'learning_rate': 8.023578363384189e-06, 'epoch': 1.9764216366158114, 'step': 2850}
{'loss': 1.0149792218208313, 'learning_rate': 8.00624133148405e-06, 'epoch': 1.99375866851595, 'step': 2875}
***** Running Evaluation: eval *****
  Num examples = 1400
  Batch size = 24
{'eval_loss': nan, 'eval_bleu': 25.68, 'eval_accuracy': 0.0, 'eval_correct': 0, 'eval_total': 1400, 'epoch': 2.0, 'step': 2884}
{'loss': 1.0034453058242798, 'learning_rate': 7.988904299583912e-06, 'epoch': 2.0110957004160888, 'step': 2900}
{'loss': 0.9787553215026855, 'learning_rate': 7.971567267683773e-06, 'epoch': 2.0284327323162277, 'step': 2925}
{'loss': 0.967115445137024, 'learning_rate': 7.954230235783635e-06, 'epoch': 2.045769764216366, 'step': 2950}
{'loss': 0.947568302154541, 'learning_rate': 7.936893203883496e-06, 'epoch': 2.063106796116505, 'step': 2975}
{'loss': 0.9570912623405456, 'learning_rate': 7.919556171983358e-06, 'epoch': 2.0804438280166435, 'step': 3000}
{'loss': 0.9652682495117187, 'learning_rate': 7.902219140083217e-06, 'epoch': 2.0977808599167824, 'step': 3025}
{'loss': 0.9407972717285156, 'learning_rate': 7.884882108183079e-06, 'epoch': 2.115117891816921, 'step': 3050}
{'loss': 0.8974810647964477, 'learning_rate': 7.86754507628294e-06, 'epoch': 2.13245492371706, 'step': 3075}
{'loss': 0.9394911813735962, 'learning_rate': 7.850208044382802e-06, 'epoch': 2.1497919556171983, 'step': 3100}
{'loss': 0.9303126478195191, 'learning_rate': 7.832871012482663e-06, 'epoch': 2.167128987517337, 'step': 3125}
{'loss': 0.9405718922615052, 'learning_rate': 7.815533980582525e-06, 'epoch': 2.1844660194174756, 'step': 3150}
{'loss': 0.9053506326675415, 'learning_rate': 7.798196948682386e-06, 'epoch': 2.2018030513176146, 'step': 3175}
{'loss': 0.90175879240036, 'learning_rate': 7.780859916782248e-06, 'epoch': 2.219140083217753, 'step': 3200}
{'loss': 0.914926118850708, 'learning_rate': 7.76352288488211e-06, 'epoch': 2.236477115117892, 'step': 3225}
{'loss': 0.9446073627471924, 'learning_rate': 7.74618585298197e-06, 'epoch': 2.2538141470180304, 'step': 3250}
{'loss': 0.978136579990387, 'learning_rate': 7.72884882108183e-06, 'epoch': 2.2711511789181693, 'step': 3275}
{'loss': 0.996585738658905, 'learning_rate': 7.711511789181692e-06, 'epoch': 2.2884882108183078, 'step': 3300}
{'loss': 0.9552375316619873, 'learning_rate': 7.694174757281554e-06, 'epoch': 2.3058252427184467, 'step': 3325}
{'loss': 0.9356606149673462, 'learning_rate': 7.676837725381415e-06, 'epoch': 2.323162274618585, 'step': 3350}
{'loss': 0.9647039222717285, 'learning_rate': 7.659500693481276e-06, 'epoch': 2.340499306518724, 'step': 3375}
{'loss': 0.9106437540054322, 'learning_rate': 7.642163661581138e-06, 'epoch': 2.3578363384188625, 'step': 3400}
{'loss': 0.9641436457633972, 'learning_rate': 7.624826629680999e-06, 'epoch': 2.3751733703190014, 'step': 3425}
{'loss': 0.9137391686439514, 'learning_rate': 7.607489597780861e-06, 'epoch': 2.39251040221914, 'step': 3450}
{'loss': 0.9222249865531922, 'learning_rate': 7.5901525658807215e-06, 'epoch': 2.409847434119279, 'step': 3475}
{'loss': 0.9298626804351806, 'learning_rate': 7.572815533980583e-06, 'epoch': 2.4271844660194173, 'step': 3500}
{'loss': 0.9239565539360046, 'learning_rate': 7.5554785020804445e-06, 'epoch': 2.444521497919556, 'step': 3525}
{'loss': 0.9983786129951477, 'learning_rate': 7.538141470180306e-06, 'epoch': 2.461858529819695, 'step': 3550}
{'loss': 0.8815627360343933, 'learning_rate': 7.5208044382801674e-06, 'epoch': 2.4791955617198336, 'step': 3575}
{'loss': 0.9225149989128113, 'learning_rate': 7.503467406380028e-06, 'epoch': 2.496532593619972, 'step': 3600}
{'loss': 0.9723387837409974, 'learning_rate': 7.4861303744798895e-06, 'epoch': 2.513869625520111, 'step': 3625}
{'loss': 0.9337956976890563, 'learning_rate': 7.468793342579751e-06, 'epoch': 2.53120665742025, 'step': 3650}
{'loss': 0.9123954796791076, 'learning_rate': 7.4514563106796125e-06, 'epoch': 2.5485436893203883, 'step': 3675}
{'loss': 0.9351680612564087, 'learning_rate': 7.434119278779474e-06, 'epoch': 2.565880721220527, 'step': 3700}
{'loss': 0.9259250783920288, 'learning_rate': 7.416782246879335e-06, 'epoch': 2.5832177531206657, 'step': 3725}
{'loss': 0.9699809932708741, 'learning_rate': 7.399445214979196e-06, 'epoch': 2.6005547850208046, 'step': 3750}
{'loss': 0.9079189050197601, 'learning_rate': 7.3821081830790576e-06, 'epoch': 2.617891816920943, 'step': 3775}
{'loss': 0.9089825463294983, 'learning_rate': 7.364771151178919e-06, 'epoch': 2.635228848821082, 'step': 3800}
{'loss': 0.9003133034706116, 'learning_rate': 7.3474341192787805e-06, 'epoch': 2.6525658807212205, 'step': 3825}
{'loss': 0.9056917834281921, 'learning_rate': 7.330097087378641e-06, 'epoch': 2.6699029126213594, 'step': 3850}
{'loss': 0.903600594997406, 'learning_rate': 7.312760055478503e-06, 'epoch': 2.687239944521498, 'step': 3875}
{'loss': 0.9313261890411377, 'learning_rate': 7.295423023578364e-06, 'epoch': 2.7045769764216367, 'step': 3900}
{'loss': 0.8970260953903199, 'learning_rate': 7.2780859916782256e-06, 'epoch': 2.721914008321775, 'step': 3925}
{'loss': 0.9475948071479797, 'learning_rate': 7.260748959778087e-06, 'epoch': 2.739251040221914, 'step': 3950}
{'loss': 0.9134853434562683, 'learning_rate': 7.243411927877948e-06, 'epoch': 2.7565880721220526, 'step': 3975}
{'loss': 0.9489613437652588, 'learning_rate': 7.226074895977809e-06, 'epoch': 2.7739251040221915, 'step': 4000}
{'loss': 0.9641741371154785, 'learning_rate': 7.208737864077671e-06, 'epoch': 2.79126213592233, 'step': 4025}
{'loss': 0.9444208598136902, 'learning_rate': 7.191400832177532e-06, 'epoch': 2.808599167822469, 'step': 4050}
{'loss': 0.8854091000556946, 'learning_rate': 7.174063800277394e-06, 'epoch': 2.8259361997226073, 'step': 4075}
{'loss': 0.9690841436386108, 'learning_rate': 7.156726768377254e-06, 'epoch': 2.8432732316227463, 'step': 4100}
{'loss': 0.8702602791786194, 'learning_rate': 7.139389736477116e-06, 'epoch': 2.8606102635228847, 'step': 4125}
{'loss': 0.9043205189704895, 'learning_rate': 7.122052704576977e-06, 'epoch': 2.8779472954230236, 'step': 4150}
{'loss': 0.8975293183326721, 'learning_rate': 7.104715672676839e-06, 'epoch': 2.8952843273231625, 'step': 4175}
{'loss': 0.899803819656372, 'learning_rate': 7.0873786407767e-06, 'epoch': 2.912621359223301, 'step': 4200}
{'loss': 0.8510709130764007, 'learning_rate': 7.070041608876561e-06, 'epoch': 2.9299583911234395, 'step': 4225}
{'loss': 0.9578288984298706, 'learning_rate': 7.052704576976422e-06, 'epoch': 2.9472954230235784, 'step': 4250}
{'loss': 0.9025101852416992, 'learning_rate': 7.035367545076284e-06, 'epoch': 2.9646324549237173, 'step': 4275}
{'loss': 0.8700375318527221, 'learning_rate': 7.018030513176145e-06, 'epoch': 2.9819694868238558, 'step': 4300}
{'loss': 0.9464947843551635, 'learning_rate': 7.000693481276007e-06, 'epoch': 2.9993065187239942, 'step': 4325}
***** Running Evaluation: eval *****
  Num examples = 1400
  Batch size = 24
{'eval_loss': nan, 'eval_bleu': 26.01, 'eval_accuracy': 0.0, 'eval_correct': 0, 'eval_total': 1400, 'epoch': 3.0, 'step': 4326}
{'loss': 0.8357724857330322, 'learning_rate': 6.983356449375867e-06, 'epoch': 3.016643550624133, 'step': 4350}
{'loss': 0.9139254188537598, 'learning_rate': 6.966019417475729e-06, 'epoch': 3.033980582524272, 'step': 4375}
{'loss': 0.8263387441635132, 'learning_rate': 6.94868238557559e-06, 'epoch': 3.0513176144244105, 'step': 4400}
{'loss': 0.9208786392211914, 'learning_rate': 6.931345353675452e-06, 'epoch': 3.0686546463245494, 'step': 4425}
{'loss': 0.8293241119384765, 'learning_rate': 6.914008321775313e-06, 'epoch': 3.085991678224688, 'step': 4450}
{'loss': 0.8581394910812378, 'learning_rate': 6.896671289875174e-06, 'epoch': 3.103328710124827, 'step': 4475}
{'loss': 0.8604626178741455, 'learning_rate': 6.879334257975035e-06, 'epoch': 3.1206657420249653, 'step': 4500}
{'loss': 0.8631879186630249, 'learning_rate': 6.861997226074897e-06, 'epoch': 3.138002773925104, 'step': 4525}
{'loss': 0.8694016242027283, 'learning_rate': 6.844660194174758e-06, 'epoch': 3.1553398058252426, 'step': 4550}
{'loss': 0.9132493543624878, 'learning_rate': 6.82732316227462e-06, 'epoch': 3.1726768377253816, 'step': 4575}
{'loss': 0.8673383569717408, 'learning_rate': 6.80998613037448e-06, 'epoch': 3.19001386962552, 'step': 4600}
{'loss': 0.9122397971153259, 'learning_rate': 6.792649098474342e-06, 'epoch': 3.207350901525659, 'step': 4625}
{'loss': 0.8939474582672119, 'learning_rate': 6.775312066574203e-06, 'epoch': 3.2246879334257974, 'step': 4650}
{'loss': 0.8965044403076172, 'learning_rate': 6.757975034674065e-06, 'epoch': 3.2420249653259363, 'step': 4675}
{'loss': 0.8580995297431946, 'learning_rate': 6.740638002773926e-06, 'epoch': 3.259361997226075, 'step': 4700}
{'loss': 0.9231468772888184, 'learning_rate': 6.723300970873787e-06, 'epoch': 3.2766990291262137, 'step': 4725}
{'loss': 0.8479207563400268, 'learning_rate': 6.705963938973648e-06, 'epoch': 3.294036061026352, 'step': 4750}
{'loss': 0.8662717151641846, 'learning_rate': 6.68862690707351e-06, 'epoch': 3.311373092926491, 'step': 4775}
{'loss': 0.9291898918151855, 'learning_rate': 6.671289875173371e-06, 'epoch': 3.3287101248266295, 'step': 4800}
{'loss': 0.8239967679977417, 'learning_rate': 6.653952843273233e-06, 'epoch': 3.3460471567267684, 'step': 4825}
{'loss': 0.8644740867614746, 'learning_rate': 6.6366158113730934e-06, 'epoch': 3.363384188626907, 'step': 4850}
{'loss': 0.8618665361404418, 'learning_rate': 6.619278779472955e-06, 'epoch': 3.380721220527046, 'step': 4875}
{'loss': 0.8546340727806091, 'learning_rate': 6.601941747572816e-06, 'epoch': 3.3980582524271843, 'step': 4900}
{'loss': 0.885921778678894, 'learning_rate': 6.584604715672678e-06, 'epoch': 3.415395284327323, 'step': 4925}
{'loss': 0.810182923078537, 'learning_rate': 6.567267683772539e-06, 'epoch': 3.4327323162274617, 'step': 4950}
{'loss': 0.8486453962326049, 'learning_rate': 6.549930651872401e-06, 'epoch': 3.4500693481276006, 'step': 4975}
{'loss': 0.89341157913208, 'learning_rate': 6.5325936199722614e-06, 'epoch': 3.4674063800277395, 'step': 5000}
{'loss': 0.8700946283340454, 'learning_rate': 6.515256588072123e-06, 'epoch': 3.484743411927878, 'step': 5025}
{'loss': 0.894039762020111, 'learning_rate': 6.497919556171984e-06, 'epoch': 3.5020804438280164, 'step': 5050}
{'loss': 0.8588625907897949, 'learning_rate': 6.480582524271846e-06, 'epoch': 3.5194174757281553, 'step': 5075}
{'loss': 0.8783386063575744, 'learning_rate': 6.463245492371707e-06, 'epoch': 3.5367545076282942, 'step': 5100}
{'loss': 0.898774516582489, 'learning_rate': 6.445908460471568e-06, 'epoch': 3.5540915395284327, 'step': 5125}
{'loss': 0.8688383483886719, 'learning_rate': 6.4285714285714295e-06, 'epoch': 3.571428571428571, 'step': 5150}
{'loss': 0.9136501765251159, 'learning_rate': 6.411234396671291e-06, 'epoch': 3.58876560332871, 'step': 5175}
{'loss': 0.8455589103698731, 'learning_rate': 6.393897364771152e-06, 'epoch': 3.606102635228849, 'step': 5200}
{'loss': 0.8451392722129821, 'learning_rate': 6.376560332871014e-06, 'epoch': 3.6234396671289875, 'step': 5225}
{'loss': 0.8740299701690674, 'learning_rate': 6.3592233009708745e-06, 'epoch': 3.6407766990291264, 'step': 5250}
{'loss': 0.8284377312660217, 'learning_rate': 6.341886269070736e-06, 'epoch': 3.658113730929265, 'step': 5275}
{'loss': 0.9314248180389404, 'learning_rate': 6.3245492371705975e-06, 'epoch': 3.6754507628294038, 'step': 5300}
{'loss': 0.8444640493392944, 'learning_rate': 6.307212205270459e-06, 'epoch': 3.692787794729542, 'step': 5325}
{'loss': 0.9000696158409118, 'learning_rate': 6.2898751733703204e-06, 'epoch': 3.710124826629681, 'step': 5350}
{'loss': 0.8968128585815429, 'learning_rate': 6.272538141470181e-06, 'epoch': 3.7274618585298196, 'step': 5375}
{'loss': 0.8857607626914978, 'learning_rate': 6.2552011095700425e-06, 'epoch': 3.7447988904299585, 'step': 5400}
{'loss': 0.8647086787223816, 'learning_rate': 6.237864077669903e-06, 'epoch': 3.762135922330097, 'step': 5425}
{'loss': 0.873763952255249, 'learning_rate': 6.220527045769764e-06, 'epoch': 3.779472954230236, 'step': 5450}
